

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 17 09:16:00 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: LRO (spacecraft) (-85)          {source: LRO_merged}
Center body name: Moon (301)                      {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Oct-26 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Oct-27 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460244.262500000, A.D. 2023-Oct-26 18:18:00.0000,  9.412730281095719E+02, -9.564428198681809E+02,  1.221969657520086E+03,
2460244.263194445, A.D. 2023-Oct-26 18:19:00.0000,  9.942750850840821E+02, -9.949259613645206E+02,  1.147805998139497E+03,
2460244.263888889, A.D. 2023-Oct-26 18:20:00.0000,  1.044346296241274E+03, -1.030475637114455E+03,  1.070255553066077E+03,
2460244.264583333, A.D. 2023-Oct-26 18:21:00.0000,  1.091341631704010E+03, -1.062989300516408E+03,  9.895497295372008E+02,
2460244.265277778, A.D. 2023-Oct-26 18:22:00.0000,  1.135125652695016E+03, -1.092373413543673E+03,  9.059291653616890E+02,
2460244.265972222, A.D. 2023-Oct-26 18:23:00.0000,  1.175572837215266E+03, -1.118543893813936E+03,  8.196428786434107E+02,
2460244.266666667, A.D. 2023-Oct-26 18:24:00.0000,  1.212567665594630E+03, -1.141427088865702E+03,  7.309471862392663E+02,
2460244.267361111, A.D. 2023-Oct-26 18:25:00.0000,  1.246005085744546E+03, -1.160959544949092E+03,  6.401050255150784E+02,
2460244.268055555, A.D. 2023-Oct-26 18:26:00.0000,  1.275790811932355E+03, -1.177088107875126E+03,  5.473851257150362E+02,
2460244.268750000, A.D. 2023-Oct-26 18:27:00.0000,  1.301841594305995E+03, -1.189769970221747E+03,  4.530611731619547E+02,
2460244.269444444, A.D. 2023-Oct-26 18:28:00.0000,  1.324085458345420E+03, -1.198972669126133E+03,  3.574109732253185E+02,
2460244.270138889, A.D. 2023-Oct-26 18:29:00.0000,  1.342461909740290E+03, -1.204674048961795E+03,  2.607156082373624E+02,
2460244.270833333, A.D. 2023-Oct-26 18:30:00.0000,  1.356922099873074E+03, -1.206862203439973E+03,  1.632585902351860E+02,
2460244.271527778, A.D. 2023-Oct-26 18:31:00.0000,  1.367428947231150E+03, -1.205535410256330E+03,  6.532500761092473E+01,
2460244.272222222, A.D. 2023-Oct-26 18:32:00.0000,  1.373957191355934E+03, -1.200701782113390E+03, -3.279927473774950E+01,
2460244.272916667, A.D. 2023-Oct-26 18:33:00.0000,  1.376493434918579E+03, -1.192379367576178E+03, -1.308285098977169E+02,
2460244.273611111, A.D. 2023-Oct-26 18:34:00.0000,  1.375036161914410E+03, -1.180596933382859E+03, -2.284781123701314E+02,
2460244.274305556, A.D. 2023-Oct-26 18:35:00.0000,  1.369595605004870E+03, -1.165393380416693E+03, -3.254654162154252E+02,
2460244.275000000, A.D. 2023-Oct-26 18:36:00.0000,  1.360193603006133E+03, -1.146817568883986E+03, -4.215105097407494E+02,
2460244.275694444, A.D. 2023-Oct-26 18:37:00.0000,  1.346863417932473E+03, -1.124928104104727E+03, -5.163370509054603E+02,
2460244.276388889, A.D. 2023-Oct-26 18:38:00.0000,  1.329649518979830E+03, -1.099793079534127E+03, -6.096730583767243E+02,
2460244.277083333, A.D. 2023-Oct-26 18:39:00.0000,  1.308607341744995E+03, -1.071489785036219E+03, -7.012516757559602E+02,
2460244.277777778, A.D. 2023-Oct-26 18:40:00.0000,  1.283803030431562E+03, -1.040104389422532E+03, -7.908119071378579E+02,
2460244.278472222, A.D. 2023-Oct-26 18:41:00.0000,  1.255313169528788E+03, -1.005731606273720E+03, -8.780993227917581E+02,
2460244.279166667, A.D. 2023-Oct-26 18:42:00.0000,  1.223224365599046E+03, -9.684742262411506E+02, -9.628667756845252E+02,
2460244.279861111, A.D. 2023-Oct-26 18:43:00.0000,  1.187633048380027E+03, -9.284428355147500E+02, -1.044875019789783E+03,
2460244.280555556, A.D. 2023-Oct-26 18:44:00.0000,  1.148645603647805E+03, -8.857558355271481E+02, -1.123893207906949E+03,
2460244.281250000, A.D. 2023-Oct-26 18:45:00.0000,  1.106377808820922E+03, -8.405388693502102E+02, -1.199699560092253E+03,
2460244.281944444, A.D. 2023-Oct-26 18:46:00.0000,  1.060954465849034E+03, -7.929244238807987E+02, -1.272081938041067E+03,
2460244.282638889, A.D. 2023-Oct-26 18:47:00.0000,  1.012509005076892E+03, -7.430514157582095E+02, -1.340838390943010E+03,
2460244.283333333, A.D. 2023-Oct-26 18:48:00.0000,  9.611830588273006E+02, -6.910647598335587E+02, -1.405777670948986E+03,
2460244.284027778, A.D. 2023-Oct-26 18:49:00.0000,  9.071260095121688E+02, -6.371149237284860E+02, -1.466719714783811E+03,
2460244.284722222, A.D. 2023-Oct-26 18:50:00.0000,  8.504945179241477E+02, -5.813574723757183E+02, -1.523496088186174E+03,
2460244.285416667, A.D. 2023-Oct-26 18:51:00.0000,  7.914520376919536E+02, -5.239526064990118E+02, -1.575950390360776E+03,
2460244.286111111, A.D. 2023-Oct-26 18:52:00.0000,  7.301682832903462E+02, -4.650647038847678E+02, -1.623938688764563E+03,
2460244.286805556, A.D. 2023-Oct-26 18:53:00.0000,  6.668187512998120E+02, -4.048618487979211E+02, -1.667329798583839E+03,
2460244.287500000, A.D. 2023-Oct-26 18:54:00.0000,  6.015843382208841E+02, -3.435153614374302E+02, -1.706005351748662E+03,
2460244.288194444, A.D. 2023-Oct-26 18:55:00.0000,  5.346507799859392E+02, -2.811993598509226E+02, -1.739860171966404E+03,
2460244.288888889, A.D. 2023-Oct-26 18:56:00.0000,  4.662081478215987E+02, -2.180903134563324E+02, -1.768802505797569E+03,
2460244.289583333, A.D. 2023-Oct-26 18:57:00.0000,  3.964503433072823E+02, -1.543665981002298E+02, -1.792754223893581E+03,
2460244.290277778, A.D. 2023-Oct-26 18:58:00.0000,  3.255745921824710E+02, -9.020805049382500E+01, -1.811650993347293E+03,
2460244.290972222, A.D. 2023-Oct-26 18:59:00.0000,  2.537809373345226E+02, -2.579551951878443E+01, -1.825442419303050E+03,
2460244.291666667, A.D. 2023-Oct-26 19:00:00.0000,  1.812717310275766E+02,  3.868958790047111E+01, -1.834092153857010E+03,
2460244.292361111, A.D. 2023-Oct-26 19:01:00.0000,  1.082511260655592E+02,  1.030657681279364E+02, -1.837577970453820E+03,
2460244.293055556, A.D. 2023-Oct-26 19:02:00.0000,  3.492450867436128E+01,  1.671518294648561E+02, -1.835891895372285E+03,
2460244.293750000, A.D. 2023-Oct-26 19:03:00.0000, -3.850197974080220E+01,  2.307674027638469E+02, -1.829040154937434E+03,
2460244.294444445, A.D. 2023-Oct-26 19:04:00.0000, -1.118217993736034E+02,  2.937336010786850E+02, -1.817042876250987E+03,
2460244.295138889, A.D. 2023-Oct-26 19:05:00.0000, -1.848286471890751E+02,  3.558733920473027E+02, -1.799934200334857E+03,
2460244.295833333, A.D. 2023-Oct-26 19:06:00.0000, -2.573170103140292E+02,  4.170120590185664E+02, -1.777762221119119E+03,
2460244.296527778, A.D. 2023-Oct-26 19:07:00.0000, -3.290827265185653E+02,  4.769776539330209E+02, -1.750588896130097E+03,
2460244.297222222, A.D. 2023-Oct-26 19:08:00.0000, -3.999235488373088E+02,  5.356014397455896E+02, -1.718489926718414E+03,
2460244.297916667, A.D. 2023-Oct-26 19:09:00.0000, -4.696397088009981E+02,  5.927183226643438E+02, -1.681554602255016E+03,
2460244.298611111, A.D. 2023-Oct-26 19:10:00.0000, -5.380344725437462E+02,  6.481672747763647E+02, -1.639885603097147E+03,
2460244.299305555, A.D. 2023-Oct-26 19:11:00.0000, -6.049146843487397E+02,  7.017917477412408E+02, -1.593598758160538E+03,
2460244.300000000, A.D. 2023-Oct-26 19:12:00.0000, -6.700913380914135E+02,  7.534400453060646E+02, -1.542822905048180E+03,
2460244.300694444, A.D. 2023-Oct-26 19:13:00.0000, -7.333800616574590E+02,  8.029657389082562E+02, -1.487699467248110E+03,
2460244.301388889, A.D. 2023-Oct-26 19:14:00.0000, -7.946014666888514E+02,  8.502281515661683E+02, -1.428381636318384E+03,
2460244.302083333, A.D. 2023-Oct-26 19:15:00.0000, -8.535816892042640E+02,  8.950926756729539E+02, -1.365034234106184E+03,
2460244.302777778, A.D. 2023-Oct-26 19:16:00.0000, -9.101528472548816E+02,  9.374311293786442E+02, -1.297833317891437E+03,
2460244.303472222, A.D. 2023-Oct-26 19:17:00.0000, -9.641534849880845E+02,  9.771220999891339E+02, -1.226965766275201E+03,
2460244.304166667, A.D. 2023-Oct-26 19:18:00.0000, -1.015429005131416E+03,  1.014051274116165E+03, -1.152628847326642E+03,
2460244.304861111, A.D. 2023-Oct-26 19:19:00.0000, -1.063832090208132E+03,  1.048111755427220E+03, -1.075029764331832E+03,
2460244.305555556, A.D. 2023-Oct-26 19:20:00.0000, -1.109223112475651E+03,  1.079204370672691E+03, -9.943851739642819E+02,
2460244.306250000, A.D. 2023-Oct-26 19:21:00.0000, -1.151470532171894E+03,  1.107237964315357E+03, -9.109206718527336E+02,
2460244.306944444, A.D. 2023-Oct-26 19:22:00.0000, -1.190451260249713E+03,  1.132129655667065E+03, -8.248703064946494E+02,
2460244.307638889, A.D. 2023-Oct-26 19:23:00.0000, -1.226051043188199E+03,  1.153805122197737E+03, -7.364759576187703E+02,
2460244.308333333, A.D. 2023-Oct-26 19:24:00.0000, -1.258164884890197E+03,  1.172198931971447E+03, -6.459865131167850E+02,
2460244.309027778, A.D. 2023-Oct-26 19:25:00.0000, -1.286697340348735E+03,  1.187254736582882E+03, -5.536573158945174E+02,
2460244.309722222, A.D. 2023-Oct-26 19:26:00.0000, -1.311562822848733E+03,  1.198925480616358E+03, -4.597494864650662E+02,
2460244.310416667, A.D. 2023-Oct-26 19:27:00.0000, -1.332685886799300E+03,  1.207173585601890E+03, -3.645292231632387E+02,
2460244.311111111, A.D. 2023-Oct-26 19:28:00.0000, -1.350001484573469E+03,  1.211971105857391E+03, -2.682670844160301E+02,
2460244.311805556, A.D. 2023-Oct-26 19:29:00.0000, -1.363455196778697E+03,  1.213299854902839E+03, -1.712372551590036E+02,
2460244.312500000, A.D. 2023-Oct-26 19:30:00.0000, -1.373003435600316E+03,  1.211151501622894E+03, -7.371679921767617E+01,
2460244.313194444, A.D. 2023-Oct-26 19:31:00.0000, -1.378613620993507E+03,  1.205527635871048E+03,  2.401510082354480E+01,
2460244.313888889, A.D. 2023-Oct-26 19:32:00.0000, -1.380264374892926E+03,  1.196439854513624E+03,  1.216779509916674E+02,
2460244.314583333, A.D. 2023-Oct-26 19:33:00.0000, -1.377945611318864E+03,  1.183909735535050E+03,  2.189907060045662E+02,
2460244.315277778, A.D. 2023-Oct-26 19:34:00.0000, -1.371658503794111E+03,  1.167968671290892E+03,  3.156724584590376E+02,
2460244.315972222, A.D. 2023-Oct-26 19:35:00.0000, -1.361415645402565E+03,  1.148657920123557E+03,  4.114433104409590E+02,
2460244.316666667, A.D. 2023-Oct-26 19:36:00.0000, -1.347241104815679E+03,  1.126028553305517E+03,  5.060251983627498E+02,
2460244.317361111, A.D. 2023-Oct-26 19:37:00.0000, -1.329170449435827E+03,  1.100141377918136E+03,  5.991427258899745E+02,
2460244.318055556, A.D. 2023-Oct-26 19:38:00.0000, -1.307250731243112E+03,  1.071066833986889E+03,  6.905240017596883E+02,
2460244.318750000, A.D. 2023-Oct-26 19:39:00.0000, -1.281540429579094E+03,  1.038884862085746E+03,  7.799014774906018E+02,
2460244.319444444, A.D. 2023-Oct-26 19:40:00.0000, -1.252109345945588E+03,  1.003684737651089E+03,  8.670127796333131E+02,
2460244.320138889, A.D. 2023-Oct-26 19:41:00.0000, -1.219038447337633E+03,  9.655648686862687E+02,  9.516015311280639E+02,
2460244.320833333, A.D. 2023-Oct-26 19:42:00.0000, -1.182419816900394E+03,  9.246326048843341E+02,  1.033418121640252E+03,
2460244.321527778, A.D. 2023-Oct-26 19:43:00.0000, -1.142356302208267E+03,  8.810039306830906E+02,  1.112220518280026E+03,
2460244.322222222, A.D. 2023-Oct-26 19:44:00.0000, -1.098960744095151E+03,  8.348029957322480E+02,  1.187775119684366E+03,
2460244.322916667, A.D. 2023-Oct-26 19:45:00.0000, -1.052355931940197E+03,  7.861618472571995E+02,  1.259857410100105E+03,
2460244.323611111, A.D. 2023-Oct-26 19:46:00.0000, -1.002674287384725E+03,  7.352200567279410E+02,  1.328252643426000E+03,
2460244.324305556, A.D. 2023-Oct-26 19:47:00.0000, -9.500575306313694E+02,  6.821243207534989E+02,  1.392756498893035E+03,
2460244.325000000, A.D. 2023-Oct-26 19:48:00.0000, -8.946563311352511E+02,  6.270280394518933E+02,  1.453175710472229E+03,
2460244.325694445, A.D. 2023-Oct-26 19:49:00.0000, -8.366299375342205E+02,  5.700908736167523E+02,  1.509328673411369E+03,
2460244.326388889, A.D. 2023-Oct-26 19:50:00.0000, -7.761457807184779E+02,  5.114782817357857E+02,  1.561046030743636E+03,
2460244.327083333, A.D. 2023-Oct-26 19:51:00.0000, -7.133790437201387E+02,  4.513610376713786E+02,  1.608171241420752E+03,
2460244.327777778, A.D. 2023-Oct-26 19:52:00.0000, -6.485121962153935E+02,  3.899147050360474E+02,  1.650561007455508E+03,
2460244.328472222, A.D. 2023-Oct-26 19:53:00.0000, -5.817344895279966E+02,  3.273191334945685E+02,  1.688085868656951E+03,
2460244.329166667, A.D. 2023-Oct-26 19:54:00.0000, -5.132413799420465E+02,  2.637579909184504E+02,  1.720631060522218E+03,
2460244.329861111, A.D. 2023-Oct-26 19:55:00.0000, -4.432339166413876E+02,  1.994181591189727E+02,  1.748096753401745E+03,
2460244.330555555, A.D. 2023-Oct-26 19:56:00.0000, -3.719180926933768E+02,  1.344891515506080E+02,  1.770398426928059E+03,
2460244.331250000, A.D. 2023-Oct-26 19:57:00.0000, -2.995041640992276E+02,  6.916251538396750E+01,  1.787467183532648E+03,
2460244.331944444, A.D. 2023-Oct-26 19:58:00.0000, -2.262059449402732E+02,  3.631220678731779E+00,  1.799249995591453E+03,
2460244.332638889, A.D. 2023-Oct-26 19:59:00.0000, -1.522400872922153E+02, -6.191095936485613E+01,  1.805709886381354E+03,
2460244.333333333, A.D. 2023-Oct-26 20:00:00.0000, -7.782535466545960E+01, -1.272700728838104E+02,  1.806826046382636E+03,
2460244.334027778, A.D. 2023-Oct-26 20:01:00.0000, -3.181897219270468E+00, -1.922526143708242E+02,  1.802593887517305E+03,
2460244.334722222, A.D. 2023-Oct-26 20:02:00.0000,  7.146951205865480E+01, -2.566661863458060E+02,  1.793025043918851E+03,
2460244.335416667, A.D. 2023-Oct-26 20:03:00.0000,  1.459081573603908E+02, -3.203200906628946E+02,  1.778147305805276E+03,
2460244.336111111, A.D. 2023-Oct-26 20:04:00.0000,  2.199139210887952E+02, -3.830258184079986E+02,  1.758004496164459E+03,
2460244.336805556, A.D. 2023-Oct-26 20:05:00.0000,  2.932680319411447E+02, -4.445977202416580E+02,  1.732656327104367E+03,
2460244.337500000, A.D. 2023-Oct-26 20:06:00.0000,  3.657537305157748E+02, -5.048536023879419E+02,  1.702178198660435E+03,
2460244.338194444, A.D. 2023-Oct-26 20:07:00.0000,  4.371569251049659E+02, -5.636153088046023E+02,  1.666660952281214E+03,
2460244.338888889, A.D. 2023-Oct-26 20:08:00.0000,  5.072668397306697E+02, -6.207092868530235E+02,  1.626210579740007E+03,
2460244.339583333, A.D. 2023-Oct-26 20:09:00.0000,  5.758766546847182E+02, -6.759671326543289E+02,  1.580947887619306E+03,
2460244.340277778, A.D. 2023-Oct-26 20:10:00.0000,  6.427841393846320E+02, -7.292261127881334E+02,  1.531008117246618E+03,
2460244.340972222, A.D. 2023-Oct-26 20:11:00.0000,  7.077922767178388E+02, -7.803296597205938E+02,  1.476540519844536E+03,
2460244.341666667, A.D. 2023-Oct-26 20:12:00.0000,  7.707098317412310E+02, -8.291279603702020E+02,  1.417707893264499E+03,
2460244.342361111, A.D. 2023-Oct-26 20:13:00.0000,  8.313519783110241E+02, -8.754783227547554E+02,  1.354686064271110E+03,
2460244.343055556, A.D. 2023-Oct-26 20:14:00.0000,  8.895410160309984E+02, -9.192452422772693E+02,  1.287663309731336E+03,
2460244.343750000, A.D. 2023-Oct-26 20:15:00.0000,  9.451068489126046E+02, -9.603010253345294E+02,  1.216839765103711E+03,
2460244.344444444, A.D. 2023-Oct-26 20:16:00.0000,  9.978875055832323E+02, -9.985262042567128E+02,  1.142426781966832E+03,
2460244.345138889, A.D. 2023-Oct-26 20:17:00.0000,  1.047729626657616E+03, -1.033809933597600E+03,  1.064646246288688E+03,
2460244.345833333, A.D. 2023-Oct-26 20:18:00.0000,  1.094488916318456E+03, -1.066050363944596E+03,  9.837298599430048E+02,
2460244.346527778, A.D. 2023-Oct-26 20:19:00.0000,  1.138030557434948E+03, -1.095154984572709E+03,  8.999183882697339E+02,
2460244.347222222, A.D. 2023-Oct-26 20:20:00.0000,  1.178229590200644E+03, -1.121040926357089E+03,  8.134608769964457E+02,
2460244.347916667, A.D. 2023-Oct-26 20:21:00.0000,  1.214971254817094E+03, -1.143635217322075E+03,  7.246138423491536E+02,
2460244.348611111, A.D. 2023-Oct-26 20:22:00.0000,  1.248151367521146E+03, -1.162875117554042E+03,  6.336405173046287E+02,
2460244.349305556, A.D. 2023-Oct-26 20:23:00.0000,  1.277676548660034E+03, -1.178708194952657E+03,  5.408099516236459E+02,
2460244.350000000, A.D. 2023-Oct-26 20:24:00.0000,  1.303464272862708E+03, -1.191092029741834E+03,  4.463959274097317E+02,
2460244.350694444, A.D. 2023-Oct-26 20:25:00.0000,  1.325443220185640E+03, -1.199994498369670E+03,  3.506762480998324E+02,
2460244.351388889, A.D. 2023-Oct-26 20:26:00.0000,  1.343553485600103E+03, -1.205393819163828E+03,  2.539319015282234E+02,
2460244.352083333, A.D. 2023-Oct-26 20:27:00.0000,  1.357746755413886E+03, -1.207278568185638E+03,  1.564462252165301E+02,
2460244.352777778, A.D. 2023-Oct-26 20:28:00.0000,  1.367986446028342E+03, -1.205647669190180E+03,  5.850407385662999E+01,
2460244.353472222, A.D. 2023-Oct-26 20:29:00.0000,  1.374247797972523E+03, -1.200510356477968E+03, -3.960901414066416E+01,
2460244.354166667, A.D. 2023-Oct-26 20:30:00.0000,  1.376517918834579E+03, -1.191886108971095E+03, -1.376076538533510E+02,
2460244.354861111, A.D. 2023-Oct-26 20:31:00.0000,  1.374795770204859E+03, -1.179804553706123E+03, -2.352074566105649E+02,
2460244.355555556, A.D. 2023-Oct-26 20:32:00.0000,  1.369092258478398E+03, -1.164305365162375E+03, -3.321256893080031E+02,
2460244.356250000, A.D. 2023-Oct-26 20:33:00.0000,  1.359430015602382E+03, -1.145438090518325E+03, -4.280822340909161E+02,
2460244.356944445, A.D. 2023-Oct-26 20:34:00.0000,  1.345842744416383E+03, -1.123261871012500E+03, -5.228009818925648E+02,
2460244.357638889, A.D. 2023-Oct-26 20:35:00.0000,  1.328375293569814E+03, -1.097845262873752E+03, -6.160103094524912E+02,
2460244.358333333, A.D. 2023-Oct-26 20:36:00.0000,  1.307083455580927E+03, -1.069265989321402E+03, -7.074438204173746E+02,
2460244.359027778, A.D. 2023-Oct-26 20:37:00.0000,  1.282033746255562E+03, -1.037610667335611E+03, -7.968410502287002E+02,
2460244.359722222, A.D. 2023-Oct-26 20:38:00.0000,  1.253303169933148E+03, -1.002974511440392E+03, -8.839481331980646E+02,
2460244.360416667, A.D. 2023-Oct-26 20:39:00.0000,  1.220978968186479E+03, -9.654610158064543E+02, -9.685184380338166E+02,
2460244.361111111, A.D. 2023-Oct-26 20:40:00.0000,  1.185158348668716E+03, -9.251816159447021E+02, -1.050313178692326E+03,
2460244.361805555, A.D. 2023-Oct-26 20:41:00.0000,  1.145948190405441E+03, -8.822553312145249E+02, -1.129102007049297E+03,
2460244.362500000, A.D. 2023-Oct-26 20:42:00.0000,  1.103464760661358E+03, -8.368083456928648E+02, -1.204663449250843E+03,
2460244.363194444, A.D. 2023-Oct-26 20:43:00.0000,  1.057833346276311E+03, -7.889736441446812E+02, -1.276785550972381E+03,
2460244.363888889, A.D. 2023-Oct-26 20:44:00.0000,  1.009187755802239E+03, -7.388907263583426E+02, -1.345266853172356E+03,
2460244.364583333, A.D. 2023-Oct-26 20:45:00.0000,  9.576699726150255E+02, -6.867050951370882E+02, -1.409916670600584E+03,
2460244.365277778, A.D. 2023-Oct-26 20:46:00.0000,  9.034297271681717E+02, -6.325678004877058E+02, -1.470555557263956E+03,
2460244.365972222, A.D. 2023-Oct-26 20:47:00.0000,  8.466240481124260E+02, -5.766349726531970E+02, -1.527015734375073E+03,
2460244.366666667, A.D. 2023-Oct-26 20:48:00.0000,  7.874167955759913E+02, -5.190673481266329E+02, -1.579141477468776E+03,
2460244.367361111, A.D. 2023-Oct-26 20:49:00.0000,  7.259781789176050E+02, -4.600297942442931E+02, -1.626789464997596E+03,
2460244.368055556, A.D. 2023-Oct-26 20:50:00.0000,  6.624842614881927E+02, -3.996908374385246E+02, -1.669829091248397E+03,
2460244.368750000, A.D. 2023-Oct-26 20:51:00.0000,  5.971164550793474E+02, -3.382221992248603E+02, -1.708142746561431E+03,
2460244.369444444, A.D. 2023-Oct-26 20:52:00.0000,  5.300610553630395E+02, -2.757982274881443E+02, -1.741625986478819E+03,
2460244.370138889, A.D. 2023-Oct-26 20:53:00.0000,  4.615086930271355E+02, -2.125955183973697E+02, -1.770187800515739E+03,
2460244.370833333, A.D. 2023-Oct-26 20:54:00.0000,  3.916536770646926E+02, -1.487928153172143E+02, -1.793751040407149E+03,
2460244.371527778, A.D. 2023-Oct-26 20:55:00.0000,  3.206935735151055E+02, -8.457036290674944E+01, -1.812252432214420E+03,
2460244.372222222, A.D. 2023-Oct-26 20:56:00.0000,  2.488287098084111E+02, -2.010943342823839E+01, -1.825642682056534E+03,
2460244.372916667, A.D. 2023-Oct-26 20:57:00.0000,  1.762616823532735E+02,  4.440815606855233E+01, -1.833886549353336E+03,
2460244.373611111, A.D. 2023-Oct-26 20:58:00.0000,  1.031968653947115E+02,  1.088005362205053E+02, -1.836962889237709E+03,
2460244.374305556, A.D. 2023-Oct-26 20:59:00.0000,  2.983991697570309E+01,  1.728862831256500E+02, -1.834864668542253E+03,
2460244.375000000, A.D. 2023-Oct-26 21:00:00.0000, -4.360272221785272E+01,  2.364849164438328E+02, -1.827598959286504E+03,
2460244.375694444, A.D. 2023-Oct-26 21:01:00.0000, -1.169243408729089E+02,  2.994173927156783E+02, -1.815186912602604E+03,
2460244.376388889, A.D. 2023-Oct-26 21:02:00.0000, -1.899184550677310E+02,  3.615066263793160E+02, -1.797663586650988E+03,
2460244.377083333, A.D. 2023-Oct-26 21:03:00.0000, -2.623793580692727E+02,  4.225779435030923E+02, -1.775077955661672E+03,
2460244.377777778, A.D. 2023-Oct-26 21:04:00.0000, -3.341027603071998E+02,  4.824594253765498E+02, -1.747493194925130E+03,
2460244.378472222, A.D. 2023-Oct-26 21:05:00.0000, -4.048863132318947E+02,  5.409824104565006E+02, -1.714986327213228E+03,
2460244.379166667, A.D. 2023-Oct-26 21:06:00.0000, -4.745301740230061E+02,  5.979819295732779E+02, -1.677648027262999E+03,
2460244.379861111, A.D. 2023-Oct-26 21:07:00.0000, -5.428375667703222E+02,  6.532971304530261E+02, -1.635582382234903E+03,
2460244.380555556, A.D. 2023-Oct-26 21:08:00.0000, -6.096153339350130E+02,  7.067716928938581E+02, -1.588906607308191E+03,
2460244.381250000, A.D. 2023-Oct-26 21:09:00.0000, -6.746744730992359E+02,  7.582542347306570E+02, -1.537750721195252E+03,
2460244.381944444, A.D. 2023-Oct-26 21:10:00.0000, -7.378306547276443E+02,  8.075987086542239E+02, -1.482257187200638E+03,
2460244.382638889, A.D. 2023-Oct-26 21:11:00.0000, -7.989047177053872E+02,  8.546647898088565E+02, -1.422580525729274E+03,
2460244.383333333, A.D. 2023-Oct-26 21:12:00.0000, -8.577232341602794E+02,  8.993182439711094E+02, -1.358886902900916E+03,
2460244.384027778, A.D. 2023-Oct-26 21:13:00.0000, -9.141189036304131E+02,  9.414313010883290E+02, -1.291353694148992E+03,
2460244.384722222, A.D. 2023-Oct-26 21:14:00.0000, -9.679307085756445E+02,  9.808830411296917E+02, -1.220169050197185E+03,
2460244.385416667, A.D. 2023-Oct-26 21:15:00.0000, -1.019004497775284E+03,  1.017559720475185E+03, -1.145531450765827E+03,
2460244.386111111, A.D. 2023-Oct-26 21:16:00.0000, -1.067193414770009E+03,  1.051355099541153E+03, -1.067649235805479E+03,
2460244.386805556, A.D. 2023-Oct-26 21:17:00.0000, -1.112358318906918E+03,  1.082170754967359E+03, -9.867401155741259E+02,
2460244.387500000, A.D. 2023-Oct-26 21:18:00.0000, -1.154368199225224E+03,  1.109916375110919E+03, -9.030306553755872E+02,
2460244.388194445, A.D. 2023-Oct-26 21:19:00.0000, -1.193100577320962E+03,  1.134510037919807E+03, -8.167557306298966E+02,
2460244.388888889, A.D. 2023-Oct-26 21:20:00.0000, -1.228441894690157E+03,  1.155878470237041E+03, -7.281579483734594E+02,
2460244.389583333, A.D. 2023-Oct-26 21:21:00.0000, -1.260287879810785E+03,  1.173957287546596E+03, -6.374870322384206E+02,
2460244.390277778, A.D. 2023-Oct-26 21:22:00.0000, -1.288543891255569E+03,  1.188691200233371E+03, -5.449992675240217E+02,
2460244.390972222, A.D. 2023-Oct-26 21:23:00.0000, -1.313125236959022E+03,  1.200034218608050E+03, -4.509567569892226E+02,
2460244.391666667, A.D. 2023-Oct-26 21:24:00.0000, -1.333957448336063E+03,  1.207949864162372E+03, -3.556264110368272E+02,
2460244.392361111, A.D. 2023-Oct-26 21:25:00.0000, -1.350976520647644E+03,  1.212411294645082E+03, -2.592793766648371E+02,
2460244.393055555, A.D. 2023-Oct-26 21:26:00.0000, -1.364129125816224E+03,  1.213401423270227E+03, -1.621902988219074E+02,
2460244.393750000, A.D. 2023-Oct-26 21:27:00.0000, -1.373372796060808E+03,  1.210913010956579E+03, -6.463657072184020E+01,
2460244.394444444, A.D. 2023-Oct-26 21:28:00.0000, -1.378676080559439E+03,  1.204948731136572E+03,  3.310242317808490E+01,
2460244.395138889, A.D. 2023-Oct-26 21:29:00.0000, -1.380018677353975E+03,  1.195521207279678E+03,  1.307460718682671E+02,
2460244.395833333, A.D. 2023-Oct-26 21:30:00.0000, -1.377391542306985E+03,  1.182653023366475E+03,  2.280133109884183E+02,
2460244.396527778, A.D. 2023-Oct-26 21:31:00.0000, -1.370796976155485E+03,  1.166376707549581E+03,  3.246234055719407E+02,
2460244.397222222, A.D. 2023-Oct-26 21:32:00.0000, -1.360248584177578E+03,  1.146734694823424E+03,  4.202967694555217E+02,
2460244.397916667, A.D. 2023-Oct-26 21:33:00.0000, -1.345771377668832E+03,  1.123779251858082E+03,  5.147557476662728E+02,
2460244.398611111, A.D. 2023-Oct-26 21:34:00.0000, -1.327402092594362E+03,  1.097572365984406E+03,  6.077253610875791E+02,
2460244.399305556, A.D. 2023-Oct-26 21:35:00.0000, -1.305188971859054E+03,  1.068185635463643E+03,  6.989341905419008E+02,
